participant_id,file_name,category,metric
6d997aa1-9310-5813-5eaf-4eb2b34f764c,CalvinKlein-001_Image,Fashion,0
6d997aa1-9310-5813-5eaf-4eb2b34f764c,Versace-001_Image,Fashion,0
6d997aa1-9310-5813-5eaf-4eb2b34f764c,Givenchy-001_Image,Fashion,0
6d997aa1-9310-5813-5eaf-4eb2b34f764c,Celine-001_Image,Fashion,0
6d997aa1-9310-5813-5eaf-4eb2b34f764c,Adidas_001_Image,Fashion,0
6d997aa1-9310-5813-5eaf-4eb2b34f764c,Fossil-001_Image,Fashion,0
6d997aa1-9310-5813-5eaf-4eb2b34f764c,Gucci-001_Image,Fashion,0
6d997aa1-9310-5813-5eaf-4eb2b34f764c,Intel-001_Image,Electronics,0
6d997aa1-9310-5813-5eaf-4eb2b34f764c,Nokia-001_Image,Electronics,0
6d997aa1-9310-5813-5eaf-4eb2b34f764c,OnePlus-001_Image,Electronics,0
6d997aa1-9310-5813-5eaf-4eb2b34f764c,Sonos-001_Image,Electronics,83.33333333
6d997aa1-9310-5813-5eaf-4eb2b34f764c,Asus-001_Image,Electronics,0
6d997aa1-9310-5813-5eaf-4eb2b34f764c,BeatsByDre-001_Image,Electronics,0
6d997aa1-9310-5813-5eaf-4eb2b34f764c,Samsung-001_Image,Electronics,0
6d997aa1-9310-5813-5eaf-4eb2b34f764c,Marshall-001_Image,Electronics,86.66666667
6d997aa1-9310-5813-5eaf-4eb2b34f764c,HP-001_Image,Electronics,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Amazon-001_Image,Electronics,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Cheerios-001_Image,Food & Beverage,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Heineken-001_Image,Food & Beverage,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Heinz-001_Image,Food & Beverage,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Jif-001_Image,Food & Beverage,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Kinder-001_Image,Food & Beverage,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,KitKat-001_Image,Food & Beverage,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Lipton-001_Image,Food & Beverage,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Oreo-001_Image,Food & Beverage,96.66666667
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Pepsi-001_Image,Food & Beverage,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Snickers-001_Image,Food & Beverage,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,DKNY-001_Image,Fashion,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Lacoste-001_Image,Fashion,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Hermes-001_Image,Fashion,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,CalvinKlein-001_Image,Fashion,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Versace-001_Image,Fashion,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Givenchy-001_Image,Fashion,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Celine-001_Image,Fashion,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Adidas_001_Image,Fashion,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Fossil-001_Image,Fashion,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Gucci-001_Image,Fashion,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Intel-001_Image,Electronics,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Nokia-001_Image,Electronics,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,OnePlus-001_Image,Electronics,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Sonos-001_Image,Electronics,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Asus-001_Image,Electronics,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,BeatsByDre-001_Image,Electronics,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Samsung-001_Image,Electronics,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,Marshall-001_Image,Electronics,0
6dc03fca-8342-b8ab-12c4-0beb84f37c2e,HP-001_Image,Electronics,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,Amazon-001_Image,Electronics,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,Cheerios-001_Image,Food & Beverage,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,Heineken-001_Image,Food & Beverage,93.33333333
6f7c34bf-820d-90f2-a4b1-0057b6554225,Heinz-001_Image,Food & Beverage,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,Jif-001_Image,Food & Beverage,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,Kinder-001_Image,Food & Beverage,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,KitKat-001_Image,Food & Beverage,86.66666667
6f7c34bf-820d-90f2-a4b1-0057b6554225,Lipton-001_Image,Food & Beverage,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,Oreo-001_Image,Food & Beverage,96.66666667
6f7c34bf-820d-90f2-a4b1-0057b6554225,Pepsi-001_Image,Food & Beverage,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,Snickers-001_Image,Food & Beverage,83.33333333
6f7c34bf-820d-90f2-a4b1-0057b6554225,DKNY-001_Image,Fashion,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,Lacoste-001_Image,Fashion,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,Hermes-001_Image,Fashion,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,CalvinKlein-001_Image,Fashion,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,Versace-001_Image,Fashion,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,Givenchy-001_Image,Fashion,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,Celine-001_Image,Fashion,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,Adidas_001_Image,Fashion,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,Fossil-001_Image,Fashion,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,Gucci-001_Image,Fashion,90
6f7c34bf-820d-90f2-a4b1-0057b6554225,Intel-001_Image,Electronics,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,Nokia-001_Image,Electronics,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,OnePlus-001_Image,Electronics,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,Sonos-001_Image,Electronics,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,Asus-001_Image,Electronics,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,BeatsByDre-001_Image,Electronics,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,Samsung-001_Image,Electronics,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,Marshall-001_Image,Electronics,0
6f7c34bf-820d-90f2-a4b1-0057b6554225,HP-001_Image,Electronics,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,Amazon-001_Image,Electronics,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,Cheerios-001_Image,Food & Beverage,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,Heineken-001_Image,Food & Beverage,80
6fecffcc-30ae-3741-28c2-cbc7528a2851,Heinz-001_Image,Food & Beverage,83.33333333
6fecffcc-30ae-3741-28c2-cbc7528a2851,Jif-001_Image,Food & Beverage,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,Kinder-001_Image,Food & Beverage,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,KitKat-001_Image,Food & Beverage,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,Lipton-001_Image,Food & Beverage,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,Oreo-001_Image,Food & Beverage,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,Pepsi-001_Image,Food & Beverage,76.66666667
6fecffcc-30ae-3741-28c2-cbc7528a2851,Snickers-001_Image,Food & Beverage,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,DKNY-001_Image,Fashion,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,Lacoste-001_Image,Fashion,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,Hermes-001_Image,Fashion,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,CalvinKlein-001_Image,Fashion,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,Versace-001_Image,Fashion,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,Givenchy-001_Image,Fashion,93.33333333
6fecffcc-30ae-3741-28c2-cbc7528a2851,Celine-001_Image,Fashion,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,Adidas_001_Image,Fashion,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,Fossil-001_Image,Fashion,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,Gucci-001_Image,Fashion,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,Intel-001_Image,Electronics,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,Nokia-001_Image,Electronics,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,OnePlus-001_Image,Electronics,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,Sonos-001_Image,Electronics,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,Asus-001_Image,Electronics,96.66666667
6fecffcc-30ae-3741-28c2-cbc7528a2851,BeatsByDre-001_Image,Electronics,86.66666667
6fecffcc-30ae-3741-28c2-cbc7528a2851,Samsung-001_Image,Electronics,90
6fecffcc-30ae-3741-28c2-cbc7528a2851,Marshall-001_Image,Electronics,0
6fecffcc-30ae-3741-28c2-cbc7528a2851,HP-001_Image,Electronics,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Amazon-001_Image,Electronics,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Cheerios-001_Image,Food & Beverage,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Heineken-001_Image,Food & Beverage,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Heinz-001_Image,Food & Beverage,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Jif-001_Image,Food & Beverage,90
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Kinder-001_Image,Food & Beverage,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,KitKat-001_Image,Food & Beverage,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Lipton-001_Image,Food & Beverage,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Oreo-001_Image,Food & Beverage,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Pepsi-001_Image,Food & Beverage,86.66666667
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Snickers-001_Image,Food & Beverage,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,DKNY-001_Image,Fashion,96.66666667
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Lacoste-001_Image,Fashion,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Hermes-001_Image,Fashion,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,CalvinKlein-001_Image,Fashion,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Versace-001_Image,Fashion,93.33333333
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Givenchy-001_Image,Fashion,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Celine-001_Image,Fashion,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Adidas_001_Image,Fashion,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Fossil-001_Image,Fashion,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Gucci-001_Image,Fashion,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Intel-001_Image,Electronics,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Nokia-001_Image,Electronics,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,OnePlus-001_Image,Electronics,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Sonos-001_Image,Electronics,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Asus-001_Image,Electronics,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,BeatsByDre-001_Image,Electronics,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Samsung-001_Image,Electronics,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,Marshall-001_Image,Electronics,0
7a67e401-5a31-3942-a00f-d04cb5ee82e4,HP-001_Image,Electronics,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Amazon-001_Image,Electronics,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Cheerios-001_Image,Food & Beverage,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Heineken-001_Image,Food & Beverage,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Heinz-001_Image,Food & Beverage,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Jif-001_Image,Food & Beverage,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Kinder-001_Image,Food & Beverage,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,KitKat-001_Image,Food & Beverage,80
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Lipton-001_Image,Food & Beverage,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Oreo-001_Image,Food & Beverage,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Pepsi-001_Image,Food & Beverage,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Snickers-001_Image,Food & Beverage,83.33333333
7af239d2-4fed-fae1-2bdc-0dd925d28d48,DKNY-001_Image,Fashion,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Lacoste-001_Image,Fashion,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Hermes-001_Image,Fashion,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,CalvinKlein-001_Image,Fashion,90
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Versace-001_Image,Fashion,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Givenchy-001_Image,Fashion,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Celine-001_Image,Fashion,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Adidas_001_Image,Fashion,93.33333333
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Fossil-001_Image,Fashion,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Gucci-001_Image,Fashion,96.66666667
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Intel-001_Image,Electronics,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Nokia-001_Image,Electronics,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,OnePlus-001_Image,Electronics,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Sonos-001_Image,Electronics,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Asus-001_Image,Electronics,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,BeatsByDre-001_Image,Electronics,0
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Samsung-001_Image,Electronics,86.66666667
7af239d2-4fed-fae1-2bdc-0dd925d28d48,Marshall-001_Image,Electronics,76.66666667
7af239d2-4fed-fae1-2bdc-0dd925d28d48,HP-001_Image,Electronics,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Amazon-001_Image,Electronics,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Cheerios-001_Image,Food & Beverage,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Heineken-001_Image,Food & Beverage,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Heinz-001_Image,Food & Beverage,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Jif-001_Image,Food & Beverage,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Kinder-001_Image,Food & Beverage,93.33333333
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,KitKat-001_Image,Food & Beverage,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Lipton-001_Image,Food & Beverage,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Oreo-001_Image,Food & Beverage,80
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Pepsi-001_Image,Food & Beverage,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Snickers-001_Image,Food & Beverage,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,DKNY-001_Image,Fashion,96.66666667
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Lacoste-001_Image,Fashion,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Hermes-001_Image,Fashion,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,CalvinKlein-001_Image,Fashion,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Versace-001_Image,Fashion,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Givenchy-001_Image,Fashion,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Celine-001_Image,Fashion,83.33333333
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Adidas_001_Image,Fashion,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Fossil-001_Image,Fashion,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Gucci-001_Image,Fashion,90
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Intel-001_Image,Electronics,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Nokia-001_Image,Electronics,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,OnePlus-001_Image,Electronics,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Sonos-001_Image,Electronics,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Asus-001_Image,Electronics,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,BeatsByDre-001_Image,Electronics,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Samsung-001_Image,Electronics,86.66666667
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,Marshall-001_Image,Electronics,0
7d48af89-c00b-85c5-9a87-9b63bd2d2d15,HP-001_Image,Electronics,0
7d20852f-72fb-be06-f921-b10b04c389b5,Amazon-001_Image,Electronics,0
7d20852f-72fb-be06-f921-b10b04c389b5,Cheerios-001_Image,Food & Beverage,0
7d20852f-72fb-be06-f921-b10b04c389b5,Heineken-001_Image,Food & Beverage,0
7d20852f-72fb-be06-f921-b10b04c389b5,Heinz-001_Image,Food & Beverage,0
7d20852f-72fb-be06-f921-b10b04c389b5,Jif-001_Image,Food & Beverage,0
7d20852f-72fb-be06-f921-b10b04c389b5,Kinder-001_Image,Food & Beverage,0
7d20852f-72fb-be06-f921-b10b04c389b5,KitKat-001_Image,Food & Beverage,90
7d20852f-72fb-be06-f921-b10b04c389b5,Lipton-001_Image,Food & Beverage,0
7d20852f-72fb-be06-f921-b10b04c389b5,Oreo-001_Image,Food & Beverage,0
7d20852f-72fb-be06-f921-b10b04c389b5,Pepsi-001_Image,Food & Beverage,0
7d20852f-72fb-be06-f921-b10b04c389b5,Snickers-001_Image,Food & Beverage,93.33333333
7d20852f-72fb-be06-f921-b10b04c389b5,DKNY-001_Image,Fashion,0
7d20852f-72fb-be06-f921-b10b04c389b5,Lacoste-001_Image,Fashion,96.66666667
7d20852f-72fb-be06-f921-b10b04c389b5,Hermes-001_Image,Fashion,80
7d20852f-72fb-be06-f921-b10b04c389b5,CalvinKlein-001_Image,Fashion,0
7d20852f-72fb-be06-f921-b10b04c389b5,Versace-001_Image,Fashion,0
7d20852f-72fb-be06-f921-b10b04c389b5,Givenchy-001_Image,Fashion,0
7d20852f-72fb-be06-f921-b10b04c389b5,Celine-001_Image,Fashion,0
7d20852f-72fb-be06-f921-b10b04c389b5,Adidas_001_Image,Fashion,83.33333333
7d20852f-72fb-be06-f921-b10b04c389b5,Fossil-001_Image,Fashion,0
7d20852f-72fb-be06-f921-b10b04c389b5,Gucci-001_Image,Fashion,76.66666667
7d20852f-72fb-be06-f921-b10b04c389b5,Intel-001_Image,Electronics,0
7d20852f-72fb-be06-f921-b10b04c389b5,Nokia-001_Image,Electronics,86.66666667
7d20852f-72fb-be06-f921-b10b04c389b5,OnePlus-001_Image,Electronics,0
7d20852f-72fb-be06-f921-b10b04c389b5,Sonos-001_Image,Electronics,0
7d20852f-72fb-be06-f921-b10b04c389b5,Asus-001_Image,Electronics,0
7d20852f-72fb-be06-f921-b10b04c389b5,BeatsByDre-001_Image,Electronics,0
7d20852f-72fb-be06-f921-b10b04c389b5,Samsung-001_Image,Electronics,0
7d20852f-72fb-be06-f921-b10b04c389b5,Marshall-001_Image,Electronics,0
7d20852f-72fb-be06-f921-b10b04c389b5,HP-001_Image,Electronics,0
8a12afdd-f209-87d3-c1d3-9b3996200e47,Amazon-001_Image,Electronics,0
8a12afdd-f209-87d3-c1d3-9b3996200e47,Cheerios-001_Image,Food & Beverage,0
8a12afdd-f209-87d3-c1d3-9b3996200e47,Heineken-001_Image,Food & Beverage,0
8a12afdd-f209-87d3-c1d3-9b3996200e47,Heinz-001_Image,Food & Beverage,0
8a12afdd-f209-87d3-c1d3-9b3996200e47,Jif-001_Image,Food & Beverage,0
8a12afdd-f209-87d3-c1d3-9b3996200e47,Kinder-001_Image,Food & Beverage,0
8a12afdd-f209-87d3-c1d3-9b3996200e47,KitKat-001_Image,Food & Beverage,76.66666667
8a12afdd-f209-87d3-c1d3-9b3996200e47,Lipton-001_Image,Food & Beverage,96.66666667
8a12afdd-f209-87d3-c1d3-9b3996200e47,Oreo-001_Image,Food & Beverage,0
8a12afdd-f209-87d3-c1d3-9b3996200e47,Pepsi-001_Image,Food & Beverage,0
8a12afdd-f209-87d3-c1d3-9b3996200e47,Snickers-001_Image,Food & Beverage,86.66666667
8a12afdd-f209-87d3-c1d3-9b3996200e47,DKNY-001_Image,Fashion,0
8a12afdd-f209-87d3-c1d3-9b3996200e47,Lacoste-001_Image,Fashion,73.33333333
8a12afdd-f209-87d3-c1d3-9b3996200e47,Hermes-001_Image,Fashion,0
8a12afdd-f209-87d3-c1d3-9b3996200e47,CalvinKlein-001_Image,Fashion,90
8a12afdd-f209-87d3-c1d3-9b3996200e47,Versace-001_Image,Fashion,0
8a12afdd-f209-87d3-c1d3-9b3996200e47,Givenchy-001_Image,Fashion,93.33333333
8a12afdd-f209-87d3-c1d3-9b3996200e47,Celine-001_Image,Fashion,0
8a12afdd-f209-87d3-c1d3-9b3996200e47,Adidas_001_Image,Fashion,80
8a12afdd-f209-87d3-c1d3-9b3996200e47,Fossil-001_Image,Fashion,0
8a12afdd-f209-87d3-c1d3-9b3996200e47,Gucci-001_Image,Fashion,66.66666667
8a12afdd-f209-87d3-c1d3-9b3996200e47,Intel-001_Image,Electronics,0
8a12afdd-f209-87d3-c1d3-9b3996200e47,Nokia-001_Image,Electronics,70
8a12afdd-f209-87d3-c1d3-9b3996200e47,OnePlus-001_Image,Electronics,0
8a12afdd-f209-87d3-c1d3-9b3996200e47,Sonos-001_Image,Electronics,0
8a12afdd-f209-87d3-c1d3-9b3996200e47,Asus-001_Image,Electronics,0
8a12afdd-f209-87d3-c1d3-9b3996200e47,BeatsByDre-001_Image,Electronics,83.33333333
8a12afdd-f209-87d3-c1d3-9b3996200e47,Samsung-001_Image,Electronics,0
8a12afdd-f209-87d3-c1d3-9b3996200e47,Marshall-001_Image,Electronics,0
8a12afdd-f209-87d3-c1d3-9b3996200e47,HP-001_Image,Electronics,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Amazon-001_Image,Electronics,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Cheerios-001_Image,Food & Beverage,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Heineken-001_Image,Food & Beverage,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Heinz-001_Image,Food & Beverage,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Jif-001_Image,Food & Beverage,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Kinder-001_Image,Food & Beverage,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,KitKat-001_Image,Food & Beverage,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Lipton-001_Image,Food & Beverage,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Oreo-001_Image,Food & Beverage,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Pepsi-001_Image,Food & Beverage,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Snickers-001_Image,Food & Beverage,96.66666667
8ac52623-a36f-ebbb-032d-12eea0a046c0,DKNY-001_Image,Fashion,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Lacoste-001_Image,Fashion,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Hermes-001_Image,Fashion,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,CalvinKlein-001_Image,Fashion,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Versace-001_Image,Fashion,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Givenchy-001_Image,Fashion,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Celine-001_Image,Fashion,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Adidas_001_Image,Fashion,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Fossil-001_Image,Fashion,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Gucci-001_Image,Fashion,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Intel-001_Image,Electronics,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Nokia-001_Image,Electronics,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,OnePlus-001_Image,Electronics,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Sonos-001_Image,Electronics,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Asus-001_Image,Electronics,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,BeatsByDre-001_Image,Electronics,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Samsung-001_Image,Electronics,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,Marshall-001_Image,Electronics,0
8ac52623-a36f-ebbb-032d-12eea0a046c0,HP-001_Image,Electronics,0
8be87387-ae31-11ca-3789-47c33aaf531b,Amazon-001_Image,Electronics,0
8be87387-ae31-11ca-3789-47c33aaf531b,Cheerios-001_Image,Food & Beverage,0
8be87387-ae31-11ca-3789-47c33aaf531b,Heineken-001_Image,Food & Beverage,0
8be87387-ae31-11ca-3789-47c33aaf531b,Heinz-001_Image,Food & Beverage,0
8be87387-ae31-11ca-3789-47c33aaf531b,Jif-001_Image,Food & Beverage,0
8be87387-ae31-11ca-3789-47c33aaf531b,Kinder-001_Image,Food & Beverage,0
8be87387-ae31-11ca-3789-47c33aaf531b,KitKat-001_Image,Food & Beverage,0
8be87387-ae31-11ca-3789-47c33aaf531b,Lipton-001_Image,Food & Beverage,0
8be87387-ae31-11ca-3789-47c33aaf531b,Oreo-001_Image,Food & Beverage,0
8be87387-ae31-11ca-3789-47c33aaf531b,Pepsi-001_Image,Food & Beverage,96.66666667
8be87387-ae31-11ca-3789-47c33aaf531b,Snickers-001_Image,Food & Beverage,0
8be87387-ae31-11ca-3789-47c33aaf531b,DKNY-001_Image,Fashion,0
8be87387-ae31-11ca-3789-47c33aaf531b,Lacoste-001_Image,Fashion,0
8be87387-ae31-11ca-3789-47c33aaf531b,Hermes-001_Image,Fashion,0
8be87387-ae31-11ca-3789-47c33aaf531b,CalvinKlein-001_Image,Fashion,0
8be87387-ae31-11ca-3789-47c33aaf531b,Versace-001_Image,Fashion,0
8be87387-ae31-11ca-3789-47c33aaf531b,Givenchy-001_Image,Fashion,0
8be87387-ae31-11ca-3789-47c33aaf531b,Celine-001_Image,Fashion,0
